ticker,eps_yoy,revenue_growth,revenue_acceleration,earnings_surprise,roe,gross_margin,debt_to_equity,as_of_date,cached_at_utc
A,0.2540983606557376,0.0940623162845384,0.0288045742922349,,0.0643821391484942,0.5319720580333154,52.559,2025-11-23,2026-02-21T18:26:58.139303+00:00
AA,-0.8192723284090644,0.0313360881542699,0.0965642771450843,,0.0365642237982663,0.1001669449081803,,2025-11-23,2026-02-21T18:26:58.139303+00:00
AAL,,0.0032241518282405,-0.1953891546614328,,0.0287733467945482,0.1734716236943977,,2025-11-23,2026-02-21T18:26:58.139303+00:00
AAMI,-0.3950617283950619,0.1714053614947197,0.0693160050958214,,0.7401960784313726,0.3758668515950069,311.19,2025-11-23,2026-02-21T18:26:58.139303+00:00
AAP,-0.8,-0.3786923013857094,0.2347703988766967,,-0.0004555808656036,0.4327111984282907,,2025-11-23,2026-02-21T18:26:58.139303+00:00
AAPL,0.2571166207529847,0.1546123259452736,0.1035204054549987,,0.3725062048200941,0.4717760037475845,102.63,2025-11-23,2026-02-21T18:26:58.139303+00:00
AAUC,-3.4444444444444446,0.2881439978733628,-1.3001905976257857,,,,930873.0,2025-11-23,2026-02-21T18:26:58.139303+00:00
ABBV,-0.9807098765432098,0.091009681881051,-0.1329990872353781,,-0.0704012112036336,0.6637931034482759,,2025-11-23,2026-02-21T18:26:58.139303+00:00
ABCB,0.4703949407898817,0.1092558482559682,-0.0086944528391947,,0.0263970357763746,,479037.0,2025-11-23,2026-02-21T18:26:58.139303+00:00
ABEV,0.6645067568512073,-0.0565457645130351,0.1446818833439913,,0.051562102105747,0.5145643106514419,3.815,2025-11-23,2026-02-21T18:26:58.139303+00:00
ABUS,-0.6363636363636364,-0.6049290515309933,-6.038608773117838,,-0.1000271321334901,,5.951,2025-11-23,2026-02-21T18:26:58.139303+00:00
ABVX,2.3870967741935485,,,,-0.2999737891158325,,14.472,2025-11-23,2026-02-21T18:26:58.139303+00:00
ACA,3.352941176470588,0.2457838850718301,-0.0833375060766021,,0.0282409377538782,0.2405364753070945,,2025-11-23,2026-02-21T18:26:58.139303+00:00
ACAD,1.0999999999999996,0.1127471535656805,-0.0297099313724189,,0.0782526884064923,0.9223099919966408,5.975,2025-11-23,2026-02-21T18:26:58.139303+00:00
ACHV,-0.2222222222222221,,,,-0.4295998810055035,,,2025-11-23,2026-02-21T18:26:58.139303+00:00
ACIU,-0.3043478260869565,-0.963154796939376,-0.6002026389468963,,-0.2539555441675741,,,2025-11-23,2026-02-21T18:26:58.139303+00:00
ACLS,-0.4429530201342282,-0.1674163171762211,0.0877211344414894,,0.0254728744177292,0.4157370172884355,556531.0,2025-11-23,2026-02-21T18:26:58.139303+00:00
ACLX,0.9411764705882352,-0.8098732232039954,-0.2741160027023863,,-0.1265515215176835,,,2025-11-23,2026-02-21T18:26:58.139303+00:00
ACNB,1.678313820766718,0.4598739873987398,-0.1366227770118362,,0.0363888195535456,,28736.0,2025-11-23,2026-02-21T18:26:58.139303+00:00
ACNT,-0.639344262295082,-0.0565667209502825,0.3018615184197717,,-0.023964266029763,0.2965426207036604,24.626,2025-11-23,2026-02-21T18:26:58.139303+00:00
ACR,5.380952380952381,0.3586960842774795,0.2760700139069432,,0.0348048636262842,,283.925,2025-11-23,2026-02-21T18:26:58.139303+00:00
ACRS,0.0909090909090908,-0.2409111826967326,0.6351938767025005,,-0.1216819317235637,0.2576538344953016,,2025-11-23,2026-02-21T18:26:58.139303+00:00
